vehicle_number,lap,timestamp,lap_time,cumulative_time,position,gap_to_leader,gap_to_ahead,gap_to_behind,gap_delta_ahead,gap_delta_behind,is_fighting,laps_remaining,race_progress,fuel_load_estimate,prev_lap_time,rolling_avg_3,lap_time_diff,air_temp,track_temp,humidity,pressure,wind_speed,is_under_yellow,top_speed,track,track_name,race_num,race_id
6,2,2025-07-19 18:08:49.791000+00:00,131.583,131.583,1,0.0,0.0,0.498,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,131.583,131.583,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,0,,vir,Virginia International Raceway,1,vir_r1
16,2,2025-07-19 18:08:50.289000+00:00,131.903,131.903,2,0.498,0.498,0.184,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,131.903,131.903,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,0,,vir,Virginia International Raceway,1,vir_r1
33,2,2025-07-19 18:08:50.473000+00:00,131.666,131.666,3,0.682,0.184,0.232,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,131.666,131.666,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,0,,vir,Virginia International Raceway,1,vir_r1
36,2,2025-07-19 18:08:50.705000+00:00,132.243,132.243,4,0.914,0.232,0.478,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,132.243,132.243,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,0,,vir,Virginia International Raceway,1,vir_r1
2,2,2025-07-19 18:08:51.183000+00:00,132.399,132.399,5,1.392,0.478,0.232,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,132.399,132.399,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,1,,vir,Virginia International Raceway,1,vir_r1
22,2,2025-07-19 18:08:51.415000+00:00,132.822,132.822,6,1.624,0.232,0.262,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,132.822,132.822,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,0,,vir,Virginia International Raceway,1,vir_r1
26,2,2025-07-19 18:08:51.677000+00:00,132.501,132.501,7,1.8860000000000001,0.262,1.197,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,132.501,132.501,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,0,,vir,Virginia International Raceway,1,vir_r1
47,2,2025-07-19 18:08:52.874000+00:00,134.068,134.068,8,3.083,1.197,0.323,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,134.068,134.068,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,0,,vir,Virginia International Raceway,1,vir_r1
15,2,2025-07-19 18:08:53.197000+00:00,134.069,134.069,9,3.406,0.323,0.085,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,134.069,134.069,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,1,,vir,Virginia International Raceway,1,vir_r1
51,2,2025-07-19 18:08:53.282000+00:00,134.415,134.415,10,3.491,0.085,0.275,0.0,0.0,True,13,0.13333333333333333,0.8666666666666667,134.415,134.415,0.0,33.88340909090909,48.60909090909092,58.42409090909089,1001.6204545454543,4.156363636363637,1,,vir,Virginia International Raceway,1,vir_r1
