vehicle_number,lap,timestamp,lap_time,cumulative_time,position,gap_to_leader,gap_to_ahead,gap_to_behind,gap_delta_ahead,gap_delta_behind,is_fighting,laps_remaining,race_progress,fuel_load_estimate,prev_lap_time,rolling_avg_3,lap_time_diff,air_temp,track_temp,humidity,pressure,wind_speed,is_under_yellow,top_speed,track,track_name,race_num,race_id
47,2,2025-10-18 12:49:22.153000+00:00,146.95,146.95,1,0.0,0.0,0.291,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,146.95,146.95,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,213.0,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
7,2,2025-10-18 12:49:22.444000+00:00,150.721,150.721,2,0.291,0.291,0.088,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,150.721,150.721,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,216.0,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
16,2,2025-10-18 12:49:22.532000+00:00,149.763,149.763,3,0.379,0.088,0.064,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,149.763,149.763,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,213.0,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
55,2,2025-10-18 12:49:22.596000+00:00,148.704,148.704,4,0.443,0.064,0.203,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,148.704,148.704,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,213.0,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
13,2,2025-10-18 12:49:22.799000+00:00,147.943,147.943,5,0.646,0.203,0.074,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,147.943,147.943,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,212.2,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
46,2,2025-10-18 12:49:22.873000+00:00,146.579,146.579,6,0.72,0.074,0.094,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,146.579,146.579,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,215.1,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
0,2,2025-10-18 12:49:22.967000+00:00,146.073,146.073,7,0.814,0.094,0.108,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,146.073,146.073,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,213.0,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
98,2,2025-10-18 12:49:23.075000+00:00,145.115,145.115,8,0.922,0.108,0.274,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,145.115,145.115,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,211.4,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
2,2,2025-10-18 12:49:23.349000+00:00,144.11,144.11,9,1.196,0.274,0.142,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,144.11,144.11,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,211.4,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
31,2,2025-10-18 12:49:23.491000+00:00,143.555,143.555,10,1.338,0.142,0.039,0.0,0.0,True,24,0.07692307692307693,0.9230769230769231,143.555,143.555,0.0,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0,212.2,indianapolis,Indianapolis Motor Speedway,1,indianapolis_r1
